STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       5717;19070101;19070131;    5;  -999;   2.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070201;19070228;    5;  -999;   3.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070301;19070331;    5;  -999;   4.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070401;19070430;    5;  -999;   7.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070501;19070531;    5;  -999;  13.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070601;19070630;    5;  -999;  14.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070701;19070731;    5;  -999;  14.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070801;19070831;    5;  -999;  16.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19070901;19070930;    5;  -999;  14.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19071001;19071031;    5;  -999;  12.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19071101;19071130;    5;  -999;   6.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19071201;19071231;    5;  -999;   3.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080101;19080131;    5;  -999;  -0.50;    2.70;   -3.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080201;19080229;    5;  -999;   2.70;    4.80;    0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080301;19080331;    5;  -999;   3.30;    6.70;    0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080401;19080430;    5;  -999;   5.60;    9.50;    1.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080501;19080531;    5;  -999;  13.70;   18.00;    9.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080601;19080630;    5;  -999;  17.40;   22.40;   12.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080701;19080731;    5;  -999;  17.50;   22.00;   13.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080801;19080831;    5;  -999;  14.80;   19.20;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19080901;19080930;    5;  -999;  13.60;   17.80;    9.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19081001;19081031;    5;  -999;  10.40;   15.50;    6.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19081101;19081130;    5;  -999;   4.50;    7.70;    1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19081201;19081231;    5;  -999;   1.60;    3.50;   -0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090101;19090131;    5;  -999;   0.60;    3.40;   -2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090201;19090228;    5;  -999;  -0.40;    2.40;   -3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090301;19090331;    5;  -999;   3.50;    6.80;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090401;19090430;    5;  -999;   8.80;   13.90;    4.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090501;19090531;    5;  -999;  11.90;   17.20;    5.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090601;19090630;    5;  -999;  13.80;   18.20;    9.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090701;19090731;    5;  -999;  14.90;   18.90;   11.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090801;19090831;    5;  -999;  16.70;   21.40;   12.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19090901;19090930;    5;  -999;  13.10;   16.80;    9.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19091001;19091031;    5;  -999;  11.40;   14.70;    8.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19091101;19091130;    5;  -999;   3.40;    5.50;    1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19091201;19091231;    5;  -999;   3.30;    5.20;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100101;19100131;    5;  -999;   3.20;    4.90;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100201;19100228;    5;  -999;   4.10;    6.40;    1.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100301;19100331;    5;  -999;   5.20;    9.10;    1.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100401;19100430;    5;  -999;   8.10;   12.30;    4.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100501;19100531;    5;  -999;  13.10;   17.70;    8.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100601;19100630;    5;  -999;  16.50;   21.30;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100701;19100731;    5;  -999;  15.70;   19.90;   12.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100801;19100831;    5;  -999;  16.50;   21.20;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19100901;19100930;    5;  -999;  13.00;   16.70;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19101001;19101031;    5;  -999;  11.20;   15.20;    7.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19101101;19101130;    5;  -999;   3.60;    5.70;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19101201;19101231;    5;  -999;   5.30;    7.10;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110101;19110131;    5;  -999;   0.60;    2.40;   -1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110201;19110228;    5;  -999;   2.90;    5.30;    0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110301;19110331;    5;  -999;   5.70;    9.70;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110401;19110430;    5;  -999;   8.00;   12.70;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110501;19110531;    5;  -999;  14.10;   18.80;    9.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110601;19110630;    5;  -999;  15.20;   20.10;   10.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110701;19110731;    5;  -999;  19.90;   25.60;   14.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110801;19110831;    5;  -999;  20.50;   26.10;   15.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19110901;19110930;    5;  -999;  15.10;   20.90;    9.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19111001;19111031;    5;  -999;   9.70;   13.50;    6.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19111101;19111130;    5;  -999;   6.20;    8.30;    4.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19111201;19111231;    5;  -999;   5.60;    7.20;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120101;19120131;    5;  -999;   2.30;    4.50;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120201;19120229;    5;  -999;   5.30;    5.10;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120301;19120331;    5;  -999;   7.60;   10.60;    5.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120401;19120430;    5;  -999;   8.10;   12.60;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120501;19120531;    5;  -999;  12.70;   17.80;    7.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120601;19120630;    5;  -999;  16.20;   21.40;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120701;19120731;    5;  -999;  19.30;   24.50;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120801;19120831;    5;  -999;  14.20;   18.10;   11.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19120901;19120930;    5;  -999;  10.00;   13.70;    6.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19121001;19121031;    5;  -999;   8.10;   12.20;    4.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19121101;19121130;    5;  -999;   4.50;    6.20;    2.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19121201;19121231;    5;  -999;   5.50;    7.60;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130101;19130131;    5;  -999;   2.80;    4.80;    0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130201;19130228;    5;  -999;   3.60;    6.70;    0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130301;19130331;    5;  -999;   7.60;   11.00;    4.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130401;19130430;    5;  -999;   9.00;   13.50;    4.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130501;19130531;    5;  -999;  13.40;   18.30;    8.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130601;19130630;    5;  -999;  14.90;   19.50;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130701;19130731;    5;  -999;  14.50;   18.80;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130801;19130831;    5;  -999;  15.30;   19.90;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19130901;19130930;    5;  -999;  13.90;   18.70;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19131001;19131031;    5;  -999;  11.60;   15.20;    8.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19131101;19131130;    5;  -999;   8.40;   10.30;    6.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19131201;19131231;    5;  -999;   2.90;    4.70;    1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140101;19140131;    5;  -999;  -1.20;    1.30;   -4.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140201;19140228;    5;  -999;   6.20;    9.30;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140301;19140331;    5;  -999;   5.80;    9.00;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140401;19140430;    5;  -999;  11.00;   16.10;    5.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140501;19140531;    5;  -999;  11.30;   15.40;    7.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140601;19140630;    5;  -999;  14.70;   19.50;   10.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140701;19140731;    5;  -999;  18.30;   23.10;   13.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140801;19140831;    5;  -999;  17.90;   22.90;   13.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19140901;19140930;    5;  -999;  13.10;   17.90;    9.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19141001;19141031;    5;  -999;   9.80;   12.50;    7.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19141101;19141130;    5;  -999;   4.90;    7.30;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19141201;19141231;    5;  -999;   5.40;    7.00;    3.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150101;19150131;    5;  -999;   2.00;    3.50;    0.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150201;19150228;    5;  -999;   3.10;    5.60;    0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150301;19150331;    5;  -999;   3.20;    6.10;    0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150401;19150430;    5;  -999;   7.60;   11.90;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150501;19150531;    5;  -999;  13.80;   19.10;    8.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150601;19150630;    5;  -999;  17.90;   23.60;   11.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150701;19150731;    5;  -999;  16.60;   21.50;   11.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150801;19150831;    5;  -999;  15.90;   20.30;   12.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19150901;19150930;    5;  -999;  13.10;   17.70;    8.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19151001;19151031;    5;  -999;   7.90;   10.80;    4.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19151101;19151130;    5;  -999;   2.40;    4.90;   -0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19151201;19151231;    5;  -999;   5.70;    7.90;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160101;19160131;    5;  -999;   5.30;    7.50;    2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160201;19160229;    5;  -999;   2.80;    5.30;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160301;19160331;    5;  -999;   5.10;    8.90;    2.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160401;19160430;    5;  -999;   8.90;   13.70;    4.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160501;19160531;    5;  -999;  14.00;   19.00;    9.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160601;19160630;    5;  -999;  12.50;   16.80;    8.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160701;19160731;    5;  -999;  15.70;   19.50;   12.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160801;19160831;    5;  -999;  16.60;   21.10;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19160901;19160930;    5;  -999;  13.10;   17.30;    9.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19161001;19161031;    5;  -999;  10.00;   12.60;    7.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19161101;19161130;    5;  -999;   6.00;    8.30;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19161201;19161231;    5;  -999;   2.80;    4.50;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170101;19170131;    5;  -999;  -1.60;    0.30;   -3.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170201;19170228;    5;  -999;  -1.50;    1.50;   -4.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170301;19170331;    5;  -999;   1.50;    4.70;   -1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
